13.7353, 26.6157, 28.9563, 27.1858, 25.2563, 30.7724, 25.9562, 27.7454, 25.7875, 30.3917, 27.0207, 28.1816, 26.5524, 37.4228, 24.3243, 28.1005, 22.5705, 41.8158, 22.2042, 29.039
13.7013, 26.6127, 28.964, 27.1672, 25.2428, 30.7708, 25.9433, 27.7355, 25.8772, 30.3859, 27.0122, 28.1304, 26.5068, 37.4521, 24.3028, 28.1659, 22.5926, 41.7037, 22.1857, 29.0649
13.7541, 26.6461, 28.9672, 27.1567, 25.2389, 30.7229, 25.9392, 27.7307, 25.7427, 30.4543, 27.002, 28.1714, 26.5024, 37.2639, 24.3812, 28.1252, 22.598, 41.676, 22.2007, 28.9759
0.973465, 1.29697, 1.34138, 1.2255, 1.24432, 1.34201, 1.38727, 1.25322, 1.3887, 1.31139, 1.44013, 1.387, 1.59905, 1.77912, 1.61045, 1.69454, 1.68477, 2.11763, 2.08761, 1.87076
0.941875, 1.31276, 1.41204, 1.31875, 1.17915, 1.45554, 1.45446, 1.46111, 1.58825, 1.51866, 1.61097, 1.49898, 1.8226, 2.04619, 1.88346, 1.9708, 1.9754, 2.62161, 1.46252, 0.578116
1.33191, 1.058, 1.07761, 1.06501, 1.20108, 1.11076, 1.4931, 1.03151, 1.24518, 1.19798, 1.83171, 1.1748, 2.01908, 1.53289, 2.0551, 1.23587, 2.29324, 1.47061, 2.08421, 1.42461
1.21899, 1.2318, 1.38346, 1.40688, 1.37016, 1.45975, 1.31705, 1.4561, 1.63592, 1.6045, 1.57898, 1.80795, 1.79571, 2.21589, 1.98595, 2.17835, 2.0282, 1.60005, 0.873128, 0.283724
13.73, 26.6151, 29.0266, 27.1282, 25.3042, 30.733, 25.9462, 27.7002, 25.7761, 30.3353, 26.9969, 28.1822, 26.5805, 37.3534, 24.2717, 28.1816, 22.6168, 41.6273, 22.1703, 29.01
1.11114, 1.09409, 1.16881, 1.18474, 1.18072, 1.20215, 1.25591, 1.18493, 1.20456, 1.58618, 1.55443, 1.59747, 1.68565, 1.99005, 1.77574, 1.94046, 1.87302, 2.64714, 2.3195, 2.08278
13.7622, 26.6512, 29.0142, 27.1526, 25.2733, 30.7703, 25.989, 27.8097, 25.8703, 30.4771, 27.0062, 28.2652, 26.548, 37.487, 24.3248, 28.2221, 22.6182, 41.7607, 22.2389, 29.0725
13.7386, 26.6502, 28.9971, 27.1777, 25.2821, 30.7287, 25.9654, 27.7254, 25.6453, 30.3976, 27.0557, 28.2396, 26.53, 37.2214, 24.3598, 28.211, 22.6217, 41.7035, 22.2311, 29.1027
2.05746, 2.01031, 2.10754, 2.1383, 1.97131, 2.11766, 2.20101, 2.04237, 2.2575, 2.41086, 2.26474, 2.32821, 2.42046, 2.51766, 2.3894, 2.43736, 2.65841, 3.07323, 2.71734, 2.13324
0.913309, 0.916596, 1.03695, 1.09004, 0.971599, 1.12816, 1.12244, 1.17082, 1.03928, 1.22049, 1.21092, 1.17954, 1.09187, 1.06893, 1.14455, 1.33142, 2.60099, 1.40079, 1.5017, 2.1732
13.7562, 26.6279, 29.0312, 27.1623, 25.2478, 30.7543, 25.9805, 27.7203, 25.8488, 30.3799, 27.0408, 28.2232, 26.5985, 37.2582, 24.3383, 28.217, 22.6054, 41.6569, 22.1511, 29.1009
14.3821, 27.371, 29.7522, 27.8854, 26.0136, 31.543, 26.5944, 28.4213, 26.5992, 31.0736, 27.7522, 28.8918, 27.3478, 38.0896, 25.1774, 29.124, 23.4121, 42.8779, 22.9864, 29.8317
1.12241, 1.02526, 1.08607, 1.05235, 1.20607, 1.21796, 1.06456, 1.12559, 1.16611, 1.19769, 1.2556, 1.30844, 2.06124, 1.68038, 1.2872, 1.33301, 1.38299, 1.7718, 1.66135, 2.08346
13.7296, 26.6819, 28.9884, 27.1515, 25.2956, 30.7712, 25.9439, 27.7253, 25.8455, 30.4428, 26.9338, 28.2182, 26.5662, 37.4248, 24.3291, 28.1918, 22.6445, 41.7353, 22.2583, 29.0744
13.7213, 26.7038, 29.0125, 27.1121, 25.2648, 30.7703, 25.9083, 27.7652, 25.747, 30.3354, 26.9982, 28.2488, 26.5795, 37.3186, 24.3113, 28.0901, 22.6007, 41.6802, 22.1853, 29.0308
1.19121, 1.16496, 1.10882, 1.17018, 1.19033, 2.59881, 4.20456, 1.37788, 1.33217, 1.36504, 1.27011, 1.34043, 1.43169, 1.65805, 1.339, 1.44696, 1.11274, 1.91163, 1.73211, 2.95107
1.71436, 1.24326, 1.40928, 1.27078, 1.33569, 1.21725, 1.65051, 1.36702, 1.57216, 1.41449, 1.99261, 1.40637, 1.93226, 1.5072, 2.4079, 1.35389, 2.57294, 1.76538, 2.52682, 1.45931
13.7355, 26.6259, 29.0076, 27.1571, 25.195, 30.7872, 25.9323, 27.7551, 25.8373, 30.4143, 26.9538, 28.244, 26.6725, 37.507, 24.3855, 28.161, 22.6121, 41.8243, 22.1515, 29.1456
13.7422, 26.6717, 28.9889, 27.2258, 25.3389, 30.7968, 26.0474, 27.7505, 25.8873, 30.46, 27.0009, 28.2384, 26.5948, 37.5839, 24.3288, 28.2076, 22.6025, 41.8497, 22.2241, 29.0516
13.7106, 26.6512, 28.9538, 27.1319, 25.2568, 30.8253, 25.9531, 27.741, 25.8765, 30.3461, 26.9409, 28.2544, 26.4895, 37.319, 24.3121, 28.2015, 22.5649, 41.7013, 22.1364, 29.0964
13.7685, 26.5881, 28.9879, 27.1718, 25.2991, 30.7556, 25.9521, 27.7503, 25.7315, 30.4034, 27.0652, 28.1869, 26.6215, 37.2302, 24.2982, 28.2059, 22.6101, 41.7564, 22.1851, 29.0403
1.04643, 1.15179, 1.07723, 1.10555, 1.18558, 1.19758, 1.21111, 1.21937, 1.33485, 1.20837, 1.56976, 2.72473, 1.29019, 1.48869, 1.29966, 1.3713, 1.2493, 1.49755, 1.53095, 3.01853
1.16226, 1.16935, 1.10848, 1.17275, 0.999457, 1.03713, 1.2625, 1.23933, 1.10995, 1.28878, 1.24652, 1.13818, 1.19041, 2.8998, 1.41211, 1.36765, 1.33439, 1.68272, 1.58733, 2.12315
14.1682, 27.2512, 29.5094, 27.7203, 25.7281, 31.5061, 26.4737, 28.313, 26.5132, 30.902, 27.6431, 28.8416, 27.2528, 37.9418, 25.0048, 28.8718, 23.3558, 42.5429, 22.818, 29.5253
13.7068, 26.6171, 28.9925, 27.0874, 25.278, 30.7979, 25.8884, 27.7652, 25.8867, 30.4038, 26.9694, 28.2281, 26.6032, 37.3964, 24.2807, 28.151, 22.6175, 41.803, 22.1977, 29.0403
1.8288, 1.89592, 1.94075, 2.01905, 1.93365, 2.13489, 2.15773, 2.0382, 1.8866, 2.11947, 2.23692, 2.20969, 2.12962, 2.03279, 2.31724, 2.53869, 2.56325, 2.76603, 2.56144, 2.53698
13.7541, 26.7011, 29.0453, 27.1614, 25.2697, 30.7596, 25.9345, 27.7356, 25.954, 30.4376, 27.0405, 28.2232, 26.5757, 37.4165, 24.3464, 28.1562, 22.6713, 41.8453, 22.2049, 29.1286
13.7397, 26.6785, 28.9478, 27.1425, 25.2432, 30.7979, 25.9663, 27.6907, 25.8248, 30.3523, 27.0069, 28.2128, 26.6123, 37.2206, 24.3371, 28.1206, 22.6533, 41.8752, 22.2116, 28.9998
13.7463, 26.6394, 29.0073, 27.1162, 25.2646, 30.7712, 25.925, 27.8103, 25.8066, 30.3579, 26.9873, 28.166, 26.5523, 37.2718, 24.3111, 28.1665, 22.5814, 41.801, 22.232, 28.9879
13.7359, 26.6569, 29.0888, 27.201, 25.2428, 30.8032, 25.9338, 27.7059, 25.999, 30.3867, 27.0396, 28.2336, 26.6216, 37.3876, 24.3112, 28.2333, 22.6329, 41.8772, 22.185, 29.0996
13.7386, 26.6063, 28.9419, 27.1367, 25.2865, 30.7768, 25.9288, 27.6955, 25.8347, 30.3352, 26.9673, 28.218, 26.5573, 37.4314, 24.3161, 28.1466, 22.6049, 41.7543, 22.177, 29.1084
1.19241, 1.11841, 1.08447, 1.05197, 1.14048, 1.12113, 1.00944, 1.16459, 1.27412, 1.07809, 1.5616, 1.27787, 1.89807, 1.38429, 2.12576, 1.36262, 2.30123, 1.30742, 2.4465, 1.50483
1.16721, 1.16632, 1.09168, 1.13877, 1.05921, 1.07598, 1.1695, 1.35785, 1.49425, 1.36395, 1.65016, 1.48884, 1.61267, 1.52243, 1.67678, 1.72381, 1.69051, 1.7844, 2.01968, 2.72843
1.10065, 1.05224, 1.17388, 1.09042, 1.12901, 1.21849, 1.18182, 1.2092, 1.34299, 1.22698, 1.38848, 1.32945, 1.49961, 1.52005, 1.42087, 1.47155, 1.54992, 1.67629, 1.78986, 2.54146
13.73, 26.6512, 28.9767, 27.1224, 25.2472, 30.7763, 25.9591, 27.6853, 25.8378, 30.3695, 26.9239, 28.2074, 26.6222, 37.3333, 24.3334, 28.1822, 22.6021, 41.8243, 22.1821, 29.116
1.52813, 1.24259, 1.63531, 1.19273, 1.59598, 1.18545, 1.71877, 1.20435, 1.80181, 1.22116, 2.05721, 1.18951, 2.29923, 1.22523, 2.55196, 1.57276, 2.65711, 1.69754, 2.7234, 1.6198
0.952241, 1.1022, 1.04174, 1.16884, 1.18128, 1.17579, 1.06612, 1.27416, 1.32128, 1.27161, 1.2556, 1.19565, 1.35006, 1.45932, 1.33447, 1.22875, 2.85573, 3.17747, 2.05167, 0.902723
13.711, 26.5577, 29.0076, 27.0971, 25.2211, 30.7225, 25.8601, 27.6511, 25.9038, 30.2842, 26.9007, 28.1139, 26.5247, 37.1792, 24.3068, 28.125, 22.6052, 41.731, 22.0551, 29.0566
13.756, 26.6596, 29.0171, 27.2116, 25.3036, 30.7984, 25.9073, 27.7155, 25.8575, 30.3919, 26.943, 28.2075, 26.6262, 37.3883, 24.39, 28.1814, 22.6713, 41.8665, 22.1894, 29.1021
13.7679, 26.6748, 28.9791, 27.1422, 25.3303, 30.8253, 26.0382, 27.7897, 25.8839, 30.415, 27.0009, 28.1927, 26.5663, 37.4512, 24.2943, 28.151, 22.6647, 41.8158, 22.1695, 29.1236
13.7041, 26.7099, 28.9307, 27.0872, 25.2688, 30.7383, 25.9427, 27.7252, 25.7689, 30.3916, 26.9001, 28.1248, 26.548, 37.1891, 24.2807, 28.1864, 22.6557, 41.7397, 22.1997, 29.0794
13.7589, 26.6768, 29.0438, 27.2204, 25.3169, 30.8026, 26.0149, 27.7555, 25.9219, 30.3799, 27.0498, 28.2493, 26.6126, 37.4079, 24.3765, 28.2214, 22.6329, 41.7798, 22.2545, 29.0832
1.12646, 1.14201, 1.14688, 1.20653, 1.28458, 2.05635, 1.24328, 1.27355, 1.24245, 1.27219, 1.26441, 1.28311, 1.37216, 1.47639, 1.28689, 1.34743, 1.28441, 1.5738, 1.56934, 2.77823
13.753, 26.6647, 29.0037, 27.1814, 25.2607, 30.7659, 25.9247, 27.7511, 25.8101, 30.392, 27.0118, 28.1711, 26.6216, 37.4703, 24.3458, 28.227, 22.6834, 41.8072, 22.1588, 29.0769
1.99315, 1.51829, 1.96662, 1.53679, 1.93636, 1.47575, 2.02487, 1.59851, 2.28992, 1.70704, 2.63963, 1.55587, 2.33347, 1.74019, 2.45961, 1.74445, 2.64587, 2.08329, 2.95718, 2.08278
13.7129, 26.7116, 29.0181, 27.2058, 25.2079, 30.7439, 25.9824, 27.7696, 25.7754, 30.3859, 27.0742, 28.1872, 26.5526, 37.3683, 24.3161, 28.075, 22.6365, 41.7925, 22.1508, 29.0516
13.6846, 26.6562, 29.0497, 27.1115, 25.2349, 30.7548, 25.9676, 27.7308, 25.9211, 30.3578, 26.9148, 28.1659, 26.5212, 37.2782, 24.3335, 28.1755, 22.5698, 41.7629, 22.1556, 28.9746
13.7139, 26.6748, 28.9597, 27.1029, 25.2819, 30.8141, 25.9096, 27.7159, 25.8499, 30.3753, 26.973, 28.2552, 26.548, 37.4092, 24.2422, 28.1002, 22.6284, 41.6824, 22.1477, 29.087
13.7792, 26.7136, 29.003, 27.2008, 25.3305, 30.8186, 25.9755, 27.7852, 25.8387, 30.4372, 26.9617, 28.1768, 26.6217, 37.5408, 24.3682, 28.1908, 22.6901, 41.767, 22.2471, 29.1437
13.7541, 26.64, 28.9852, 27.142, 25.2603, 30.7925, 25.918, 27.7302, 25.6588, 30.3697, 26.9773, 28.1923, 26.5301, 37.3074, 24.2766, 28.1567, 22.6002, 41.8115, 22.1813, 28.9525
13.7407, 26.6711, 29.0168, 27.1573, 25.2873, 30.7759, 25.943, 27.7454, 25.8914, 30.4545, 27.0312, 28.1196, 26.6354, 37.3678, 24.4076, 28.2078, 22.6638, 41.8688, 22.1363, 28.9702
13.7428, 26.6016, 28.958, 27.127, 25.243, 30.7768, 25.8557, 27.6356, 25.6856, 30.3178, 26.9688, 28.223, 26.5483, 37.4859, 24.3162, 28.196, 22.5729, 41.7225, 22.1548, 29.0346
13.7386, 26.7092, 28.9212, 27.1515, 25.2129, 30.7766, 25.9512, 27.7508, 25.7929, 30.3411, 26.9344, 28.2131, 26.5897, 37.4386, 24.2853, 28.1251, 22.6329, 41.7776, 22.1971, 29.0226
13.6522, 26.5644, 28.9633, 27.0936, 25.2303, 30.7236, 25.8443, 27.6667, 25.7291, 30.2443, 26.9596, 28.0992, 26.457, 37.1603, 24.2642, 28.0326, 22.5371, 41.7966, 22.1059, 28.9758
1.06865, 1.06202, 1.10066, 3.76762, 1.30089, 1.2756, 1.15152, 1.17006, 1.1438, 1.35163, 1.39831, 1.21633, 1.26225, 1.38832, 1.32599, 1.44085, 1.44353, 1.45159, 1.5128, 2.1384
13.7472, 26.7143, 28.9988, 27.172, 25.2391, 30.8139, 25.9831, 27.7448, 25.856, 30.4201, 26.9969, 28.244, 26.5943, 37.2903, 24.3204, 28.171, 22.5708, 41.8368, 22.1889, 29.0788
13.7518, 26.6178, 28.9928, 27.1162, 25.2869, 30.6956, 25.9067, 27.7901, 25.6438, 30.4483, 26.9782, 28.2178, 26.5668, 37.5019, 24.2939, 28.1417, 22.6258, 41.7481, 22.112, 28.9374
13.7583, 26.663, 29.009, 27.2202, 25.2997, 30.8134, 26.0278, 27.7405, 25.8867, 30.466, 27.0069, 28.249, 26.5619, 37.4092, 24.3599, 28.1815, 22.6338, 41.9324, 22.1699, 29.0718
1.12972, 1.11265, 1.12292, 2.30914, 1.19758, 1.28614, 1.17895, 1.15511, 1.09864, 1.19187, 1.30292, 1.2283, 1.39066, 1.16987, 1.39163, 1.43823, 1.22915, 1.57586, 1.543, 2.92585
13.9421, 26.9157, 29.3098, 27.3889, 25.5528, 31.0553, 26.2181, 27.9969, 26.2111, 30.6387, 27.3921, 28.4953, 26.9122, 37.8046, 24.7057, 28.5631, 23.0151, 42.314, 22.5837, 29.3347
13.7457, 26.6309, 28.9764, 27.1819, 25.2562, 30.8128, 25.9093, 27.7008, 25.8248, 30.3579, 27.0502, 28.1561, 26.5617, 37.2369, 24.3031, 28.1505, 22.5938, 41.7606, 22.1283, 29.0308
