,principal component 1,principal component 2,1,2,3,4,5,6,7,8,9,10,Cluster
45,-0.7762467585114188,-0.2921998747717859,5.122981975021244,8.530746350506204,4.2316156678919405,1.8143533341836444,5.022307379157901,0.7541216090251982,2.2839241920619227,4.165423056518593,1.12168430478336,2.4215646091678926,6
46,-0.5995677106070136,-0.908963543945049,5.756319877395495,8.667727833848241,4.712487619490328,2.4558192471822453,5.135410516864723,0.16339933876941393,2.3634353696543533,4.295039201785666,0.9916486186564054,1.9942772768304136,6
47,1.3319821821005886,0.031215365313256464,6.098079199420912,6.5280757117373485,6.04858601769568,2.996801944330057,7.155089121206026,2.043437436845065,0.290338434619822,2.1695734625321714,1.1606018021918596,1.5974069464351925,7
48,-0.531273744362092,-0.7892691173103243,5.677119154800457,8.548537899818323,4.70126027176044,2.3632241696168204,5.2097362793183555,0.2000387240313219,2.2443720153810256,4.1743608868136945,0.88734561027852,1.9738485038488223,6
49,0.7801340300925222,-0.15414029641312213,5.85960018158183,7.095900028272346,5.585882827278167,2.6312981412492973,6.581371065240459,1.4756872022822138,0.7942985205388369,2.726184972622223,0.5981727788737954,1.4984159611310042,9
50,2.1290152536371005,0.7850284801464361,6.231036147047371,5.45767670422097,6.657739112952547,3.503444235015471,8.086024135532215,3.119141174203863,0.84938489478553,1.0833793019918547,2.2403306406491144,2.497915930524182,7
51,-0.31858345609553695,-1.0198250687339718,5.977925931747211,8.484779783467523,5.006486251528417,2.654048447618145,5.413123037082634,0.13871190497734145,2.192427823475328,4.122077267350198,0.800881075374657,1.6925034208363476,6
52,-1.6107935322621194,1.1848494858748737,3.431861794974157,8.79164962799138,2.906494151593793,0.393292553981185,4.717958837040195,2.449534834308211,3.163730686911723,4.662113994819001,2.5848206683599932,3.9926747225346446,4
53,3.30503628350093,1.724577498080625,6.819678298942572,3.9783651000185447,7.75506661946587,4.626178346784878,9.471247986605908,4.621464926992736,2.353160821677264,0.44714262034594554,3.744708494976584,3.861438750253536,8
54,3.231125576762876,1.6812739662267504,6.768184186480496,4.063797507293127,7.68175584021963,4.549917648158072,9.38777644750144,4.53617907186632,2.2681119075026337,0.37094223142696237,3.659653687122309,3.786065105578016,8
55,-0.7067596450395468,-0.635630223551959,5.463212584076582,8.626775887033363,4.470209970357028,2.1632641992828656,5.046837103058188,0.42356809755821573,2.3330291093923825,4.251580464946999,1.030539162903032,2.1968017361648173,6
56,-0.3044223130534657,-0.9469083784686646,5.9192844509352955,8.434306188482164,4.977443815036372,2.592055658958138,5.429034604611453,0.14621801814007823,2.1376525719114507,4.068762358405184,0.7471049260120111,1.704194926131795,6
57,3.2648734802584216,1.8907407077803962,6.720661044032034,3.9447909803821273,7.7148866005694,4.599353280676325,9.484261916405718,4.688453789877666,2.4264254502634057,0.574569606396275,3.8161635415239408,3.9838325055651835,8
58,1.1215508999862183,0.2758942660326248,5.776442704034168,6.585416202349101,5.77810861451222,2.6985339724572386,6.991944582680986,2.005258165116281,0.3080173235617751,2.2099442841179395,1.140974372951143,1.848464730042302,7
59,-0.035933715615910855,-1.4130343173533064,6.456596452405494,8.467243253614685,5.464335049972203,3.1266011305934978,5.702810733125204,0.6044014676750455,2.257386056567698,4.146483010920659,0.9470346988298168,1.328264973946316,6
60,-0.826589282393683,0.6981880787492601,4.226470832688729,8.18919918877714,3.7893236135565593,0.8876900645077526,5.228344478241994,1.711858878147654,2.2887632344433078,3.93055467392414,1.6830643290328386,3.09464167109093,4
61,0.8363680893413807,0.09557399632954787,5.708736896191134,6.922315707329944,5.556577115538931,2.535327286741101,6.6776900967884165,1.670189013912376,0.6278217193345801,2.546960249368871,0.815723904149416,1.7201752794100162,7
62,5.105325014262306,2.502853666768044,8.307419302069093,2.021485396477921,9.580091638297722,6.505007678918538,11.423833800137771,6.551053297470375,4.283842585518662,2.354035016438347,5.669099087176973,5.581851642080898,2
63,2.5988347510456964,-1.3046635828874575,7.938445986655288,6.415637345987657,7.705342308347167,4.778851104693401,8.331910532713406,3.065574630171863,1.9904677972241829,2.700927404120205,2.4063992389271296,1.3408839178703371,10
64,0.4268860858666259,-0.33015062274543816,5.77891168970327,7.489523025389135,5.324847078613285,2.482469216133307,6.207444362355376,1.0851929968566008,1.1858304954734642,3.1181200808775618,0.23156260183005728,1.5032855478966993,9
65,0.3846976573731996,-0.41965156900147754,5.826605486881861,7.571548802637355,5.323078144957394,2.5184803235715316,6.154859984168289,0.9993891589771637,1.2705081304497083,3.2024877833236443,0.13279072689141375,1.4563030751231991,9
66,1.2595079197657442,0.10193409427795369,5.996821787720377,6.553052424171258,5.958710760419849,2.899716732909468,7.095333237287477,2.0173275617273507,0.26409783710189366,2.185932507021646,1.1359919746594362,1.6675649162510753,7
67,0.33552309620731396,-0.433680783973346,5.809656070444756,7.62094424380713,5.284396817509655,2.496128051867155,6.1044226637601655,0.9507684926400138,1.319002622164627,3.2512121374927587,0.10264909311612082,1.4763759993393002,9
68,0.17096141005485146,-0.6832035247433271,5.9259831141663435,7.891283308715211,5.2495988789423125,2.5909877099828487,5.917541136958184,0.6832908478966622,1.5991999297018806,3.528021846559879,0.20939319228755338,1.4199437517060487,9
69,2.0547608112773648,0.8027745718494154,6.159896852696616,5.513769815116922,6.581642036924457,3.4271819788175875,8.018088544700017,3.068291956162988,0.8001462975048811,1.1382749757673343,2.191559745955938,2.490638154374112,7
70,-5.95001906656606,-2.0242717233273533,6.9990576086668765,13.956661978672697,4.116065354812687,5.789294254895327,0.9364383543125714,5.601288043948303,7.7371818062652284,9.613005902347085,6.443350428483395,7.248112128621718,5
71,0.2147071201990122,0.10009042962059106,5.307333110808399,7.468923505290092,4.967336220690603,2.032373348999596,6.068256419383359,1.260181407499586,1.2306731755061702,3.1003145395544958,0.6435401299628285,1.9790121467214647,9
72,2.7222310882025815,3.5191153856913524,5.778678675715029,4.15496391283238,7.3729763851339385,4.538364197164784,9.639474359966238,5.497165730619052,3.4646958712710934,2.1849096749171406,4.712941532600973,5.284190036478818,8
73,-0.33756174384612214,-1.039762290940974,5.98728685884201,8.511442073095287,5.002163987745471,2.665546009379476,5.393836997498244,0.13036551734367294,2.2196016033405668,4.149084919647904,0.828067904589331,1.7042243005704447,6
74,-0.7616584280192848,-0.6060224486088955,5.413422248825247,8.661081696854874,4.408058647839338,2.119934882078426,4.995111106109471,0.4811779758503436,2.371838276651071,4.286491267762046,1.0828435810071027,2.2590751395746476,6
75,-0.6736931668555652,-0.8038301185711134,5.629900781878085,8.67942252288037,4.5915044530676585,2.3340453692554766,5.066689525468097,0.2806473957660664,2.3764890205212947,4.304401766786594,1.0283151167327287,2.100215058184452,6
76,0.45512650116339043,-0.6014427867783516,6.015681803197038,7.607127163382393,5.464819793124251,2.7011753013123334,6.2072010761258065,0.97649838696168,1.329941558358773,3.250435979566812,0.15162439889413923,1.2710707411215514,9
77,0.9102380602404753,0.09144468589501666,5.761674111506381,6.85998615908744,5.62815378547504,2.6003724152513463,6.749613112574539,1.7251174992721614,0.5602956793958895,2.4851867767332987,0.8614695634802577,1.6984379184803757,7
78,1.614842916828947,-2.315796340733558,8.085227003182633,7.825521356006153,7.333999919530083,4.762708108305488,7.443420637138884,2.462732787344565,2.6275910155929427,3.9440655822992006,2.2024866609636793,0.8202189082059156,10
79,2.4898448048332003,1.0236379261534945,6.405172599391106,5.026193219306008,6.983671660084734,3.8251435757679033,8.494072252250994,3.551692600113777,1.281935688833425,0.6510401186326915,2.6725384643675225,2.8563167776973253,8
80,1.4692191487083162,-0.5731755793946235,6.6292855288682135,6.7559110301067316,6.38003402783401,3.434388957796077,7.220379752514884,1.9587029149332382,0.8792897571417494,2.4949377648799813,1.151002179219854,1.0095017333513052,7
81,0.4387820667839564,-0.24626073781851562,5.718728907074493,7.436936405302262,5.302675008634176,2.431878461045741,6.230372068039965,1.1459678958729398,1.1326777158397208,3.063354953198454,0.31262543350090727,1.5665005833330758,9
82,-4.424504201671074,4.484095216585316,1.433322298778864,11.346321530152236,2.6756443226190862,4.352544307907109,5.748342424348557,6.750599289171687,7.191480451472675,8.099875613618586,6.905824120970448,8.3173942150603,1
83,1.1698324498942485,0.3714799294837567,5.744833725966539,6.497044000843875,5.800255923867735,2.7029302597512332,7.058762332094094,2.1029962434614724,0.26672056299837776,2.121862352201163,1.243308015405184,1.9402730327780557,7
84,-2.306787732316612,5.5625384570581184,1.4204859417603033,9.417735895335815,4.322479715815244,4.239678913418549,7.503226535925793,6.793045801303619,6.449032570616134,6.807890244348816,6.6387915122492736,7.981158960813249,1
85,-5.623252231713391,-0.24440650296506827,5.266852623702934,13.042222614293316,2.364788122820589,4.628605627544891,0.8760637800033443,5.225499677713424,7.072810399423052,8.81826307412168,5.949203317946814,7.0320114871375425,5
86,-0.26803849362074683,-0.6249252115558322,5.65203986824407,8.23841771722626,4.8380928713415745,2.315015647147008,5.48468581992749,0.39069883212365336,1.9344744264987332,3.864087818716181,0.5937441816626977,1.8144003279535297,6
87,0.27449201819846203,-1.180363522551107,6.403859409937914,8.0794550063739,5.590217136977985,3.064393693253562,6.0057506745927824,0.7526507254751557,1.8808913351258383,3.760230208467065,0.6469192201142666,1.0800504133108044,9
88,-0.6466995758739341,-1.0276327212764607,5.845248519689235,8.768772733494695,4.744038554267537,2.556934844698286,5.08492124538716,0.20594927652230036,2.466055597270287,4.3983742203959855,1.0839779099223108,2.0037826244544257,6
89,0.3343120576192261,-0.7643064406163682,6.082647118775713,7.796759012217001,5.431874890685132,2.7523965443646543,6.075265114575528,0.809815385339779,1.529799269090281,3.4454955857849785,0.22986003030185026,1.2421386065836664,9
90,-5.190278921117833,1.0441988479702982,3.9427897748185017,12.3099099670711,1.0643788403603327,3.898089519651107,2.2247158108451637,5.152326295681374,6.659588517251923,8.244357647571102,5.730992999637403,6.98003250879983,3
91,-0.457412205604846,-0.9324483145906124,5.838172927760411,8.557486635808031,4.842575772662782,2.5228693714649415,5.276596417384657,0.03995375275787185,2.255460810745732,4.187787403955121,0.8721103760503237,1.8524776249648205,6
92,-0.35927656175337697,-0.9121917405335264,5.863487693749556,8.463006280774938,4.912543217327814,2.539009586087947,5.3753968634681355,0.10714849371924837,2.162618437376614,4.094723137268376,0.7759870981131898,1.7679528443641452,6
93,-0.22288749810134298,-0.5485365470925403,5.607517168981929,8.161348678254072,4.839507716839132,2.2684444530634726,5.536935319883641,0.4793300685830944,1.8587087982328423,3.78636402916652,0.5419087487898502,1.8175539189325334,6
94,0.5541351227737396,-0.591684396169884,6.065183399083771,7.518447970699918,5.549624601013181,2.7597812144078295,6.306677516295445,1.0722013014027731,1.2523051479824887,3.1659955704123317,0.24202341018689516,1.2166715883563748,9
95,-4.4574794126345925,1.7895459514512426,2.922501643007462,11.459280021177,0.020599123509459107,3.164272749359427,3.1703599452582054,4.867671183618608,6.0699542136079545,7.517918829381739,5.311938969944459,6.6494769367723245,3
96,-0.24527039477805512,-1.1350325612750127,6.113794534738921,8.484754608325769,5.132345246793845,2.7884375296294697,5.485660705229836,0.2609664211204989,2.2078410987009356,4.130927474622268,0.8235970203687393,1.5882625509911374,6
97,-0.5706753545825024,-0.7470654852988778,5.622005908481607,8.561809385702361,4.645119010977751,2.310485386594133,5.1732325229767255,0.25542204702806093,2.258887525987519,4.186811185467872,0.9144635090967118,2.0268058528889354,6
98,0.025179613448880537,-0.9506206198120581,6.079706042250023,8.157512351517969,5.257048323871867,2.7403701920592693,5.7583832035528815,0.4742081530458267,1.882915485301002,3.8040259368331086,0.5089312782181676,1.4005489083782556,6
99,-2.9083307464611496,3.926009378834362,0.4073466157821154,9.79563233214514,2.618967706281421,2.9532287629552965,5.776404521613421,5.48043299865903,5.649412778316282,6.486155599526592,5.505907192453834,6.908554700825623,1
100,0.3940291652059295,-0.333799004023683,5.762434610668427,7.519686372371545,5.296248106036568,2.462188531221375,6.17438976162725,1.0566588135737836,1.2156155161098494,3.1477511276144385,0.2147562608061393,1.5192898687049803,9
101,-4.646396144140292,1.6995810982002777,3.09696503857003,11.659542050533705,0.22498131345343722,3.3439511052764352,3.015198856734713,4.975532814555718,6.23256277250205,7.702026067726129,5.444895544146306,6.7694030415003885,3
102,0.09264363632467959,-0.640466508000811,5.84812959003909,7.935690275862388,5.160380450638585,2.5114236819959883,5.842740888870585,0.6343814350040066,1.6364124953616628,3.568057274505709,0.2495998325228151,1.5079397067919749,9
103,-0.7373333313566036,-0.6141098947602889,5.430877540713927,8.643460183516451,4.432844660525023,2.134171796309705,5.018499017373355,0.45939910404023476,2.352546770806945,4.268617832162467,1.0591457144122345,2.233620096015712,6
104,0.055611032937415775,-0.8480862478770245,6.0064116306040125,8.076608061100059,5.230154809372534,2.6668353431781022,5.792600186473121,0.5190474808047513,1.7927351519504013,3.7181330206374597,0.409071076251042,1.4221364267359082,9
105,-0.4675524892247135,-0.3173411341386514,5.286399346868769,8.266440442409838,4.513978109473321,1.950897930531551,5.323262337472275,0.6543461095862426,1.9953159310757924,3.8946869316911976,0.8159607622185113,2.150390133975152,6
106,1.918125210294186,0.6606778860942504,6.132061023972522,5.702464194148252,6.47033730070911,3.323505134355031,7.852154061479199,2.874887012005817,0.6053487095390331,1.3281376377084568,1.9968083359250588,2.314812190387056,7
107,2.4935883117409903,1.2643251036771295,6.287855966841058,4.909893274998913,6.964461525662971,3.810141064934531,8.56140642854415,3.6952443032790807,1.4335658639631839,0.5624557864576144,2.822575570751104,3.077636342293958,8
108,0.423216239561011,-0.5604668248111904,5.963811220388268,7.612275952735585,5.418157156092965,2.649310574642769,6.178935103290174,0.9637901904324083,1.3263652686673462,3.2515969045578803,0.10743499253332443,1.3229481571507384,9
109,-4.6508915506917745,1.297561180753322,3.4462790138174695,11.731953980688964,0.5492326375002555,3.3415271162154667,2.6421993033259117,4.775743300679588,6.159539002138728,7.69921394470155,5.296839026558663,6.58897198671756,3
110,2.7127910410425047,1.2493199309503968,6.487352104189801,4.722288590191257,7.18416683926022,4.029806813796385,8.768137883039024,3.8634012975289553,1.5942659794622471,0.35266088673286916,2.985737267705396,3.1568468676460775,8
111,-5.7489158549658095,-0.17030935406870665,5.267200592631502,13.141959816346699,2.3673281087743914,4.720054027607691,0.9436954699612536,5.36054145338119,7.192822987089658,8.928875912935505,6.078714813253518,7.169526398487343,5
112,-1.6061940173437201,1.3017185001742553,3.3272614267494647,8.757459495343959,2.8882027275972066,0.32514016740992835,4.779958727109913,2.55092324676897,3.193827438148924,4.654622196091516,2.6606790587200533,4.070793173050851,4
113,-4.7594529905847525,3.4982699089934126,1.94283397503411,11.636448398335274,1.7178810771141375,4.0141922735187165,4.713298224991047,6.209810462971625,6.962953425805894,8.095405373550745,6.485073197774871,7.884116996066509,3
114,0.7890423771101299,-0.9137316582105919,6.463797778464044,7.505703244206537,5.903730563737659,3.1561921198335017,6.523002404799044,1.2389583015842087,1.3762910866103673,3.204204380085644,0.6037734016432199,0.8181020072990789,9
115,0.277941466403073,-0.7981376727205872,6.080393174959916,7.862463537462746,5.398549150812406,2.746556947039658,6.017118956488135,0.7468912590737059,1.593829935895714,3.5107491014545924,0.26633145397301355,1.2649275206919608,9
116,-2.1777349314240113,7.182048496331527,2.975171130158747,9.783664964287313,5.833999343186438,5.805780584244892,9.024774563777235,8.334801698933656,7.7649366961700865,7.824399414647098,8.110811947381109,9.407411941735003,1
117,-1.1049279858364778,0.6550806331933029,4.128539717619553,8.465827276257306,3.5379656414080127,0.812962515601983,4.952633644591546,1.7539328685329179,2.557158386137966,4.2121814369050625,1.8556294900585855,3.2612341868458476,4
118,2.651802473183937,0.9329041756723332,6.590730870144586,4.931643419357649,7.155162945868158,3.9966943014374876,8.628943562693241,3.6385086170567327,1.3752570373061779,0.5816246183439148,2.756321224523636,2.8484920540899172,8
119,0.22387599365846408,-0.6897275111462391,5.959953618163582,7.849826525375305,5.299304770404982,2.6269308964108684,5.969849648025174,0.7290631825195695,1.5620912683645225,3.488830679645806,0.18157958078887532,1.3747094647557538,9
120,-0.6286290309326636,-0.7408950766134014,5.591616145196943,8.609244675628696,4.593407849484644,2.286647873266098,5.115872438925847,0.29250360352894006,2.307523729001991,4.233938927479381,0.9696006528439081,2.08239223625334,6
121,2.374716928205009,0.9170500692061769,6.363177546973285,5.1788271297435555,6.882279557846357,3.724222564879831,8.356156442608533,3.3966530662989554,1.1271007093298908,0.8052452373368737,2.5169300341157173,2.711728954020356,8
122,0.3357140956430961,-0.9393798972756898,6.230557640870357,7.892186274416452,5.518171441931464,2.895371651977007,6.069112015568871,0.7849404837421812,1.656001232827234,3.5549720309145867,0.4047643516223434,1.1359483738876466,9
123,-3.6045068700580427,4.8364353933648605,0.7930108540941175,10.569358407235192,3.143583904125381,4.096554550094388,6.318797005779934,6.609917697149836,6.772029529363466,7.506795086629182,6.651669171082801,8.054650654198387,1
124,0.27327218744054743,-1.4981019125231596,6.678289051557698,8.267640667834621,5.765358487741427,3.339682943402536,6.01644646461466,0.8935670909901787,2.1413871595339944,3.982528715211148,0.9642128415118043,1.0125273453609323,6
125,-0.5719514084406966,-0.8542278725183855,5.718290133826949,8.616278275966863,4.703876306591624,2.411828221243434,5.1654664289035805,0.1701600667023221,2.3118556647284634,4.242807286975022,0.9462859253394418,1.987148184648731,6
126,0.2693385083022121,-0.8908705229715299,6.154121858756998,7.920436619086942,5.436462050402308,2.8178339306757905,6.004369732576095,0.7224148231886539,1.6653471599549228,3.575150871267756,0.3593311410011591,1.2180747373499266,9
127,-3.8133909077985746,1.2164253115009738,3.211070392432065,10.926623297503099,0.8691169162714908,2.5110142698973434,3.0177649780791107,4.013556335603592,5.320190518437532,6.862944680965521,4.488073170881298,5.806698432784628,3
128,2.9546537623951123,1.3035756770351645,6.676617754483781,4.483912662667225,7.421430352539529,4.269318900364679,9.015682770926514,4.093594724432845,1.8240009119625449,0.10844626985319325,3.2136728944654203,3.3202283196667977,8
129,-0.513924356417744,-0.8412664993458502,5.7314911662448855,8.559617281458932,4.744573178001598,2.418033672708525,5.22408118664897,0.1456320414469206,2.255223812942738,4.186581621750321,0.8873188575478569,1.9378830541374503,6
